name,mass (g),fall,year,reclat,reclong,GeoLocation
Red Willow,2750.0,Found,1899.0,40.25,-100.5,"(40.25, -100.5)"
Reed City,20000.0,Found,1895.0,43.86667,-85.51667,"(43.86667, -85.51667)"
Republican River,135.0,Found,1942.0,40.08333,-98.91667,"(40.08333, -98.91667)"
Rhine Villa,3325.0,Found,1900.0,-34.66667,139.28333,"(-34.66667, 139.28333)"
Rhineland,6240.0,Found,1961.0,33.53333,-99.61667,"(33.53333, -99.61667)"
Rica Aventura,5395.0,Found,1910.0,-21.98333,-69.61667,"(-21.98333, -69.61667)"
Richa,1500.0,Found,1960.0,10.0,9.0,"(10.0, 9.0)"
Richland,50600.0,Found,1951.0,31.9,-96.4,"(31.9, -96.4)"
Ridgecrest,9.69,Found,1958.0,35.58333,-117.56667,"(35.58333, -117.56667)"
Rifle,102700.0,Found,1948.0,38.51667,-107.83333,"(38.51667, -107.83333)"
Riverton,103.3,Found,1960.0,50.94,-96.99167,"(50.94, -96.99167)"
Rodeo,44000.0,Found,1852.0,25.33333,-104.66667,"(25.33333, -104.66667)"
Roebourne,86860.0,Found,1892.0,-22.33333,118.0,"(-22.33333, 118.0)"
Rolla (1936),440.0,Found,1936.0,37.11667,-101.6,"(37.11667, -101.6)"
Rolla (1939),207.5,Found,1939.0,37.11667,-101.6,"(37.11667, -101.6)"
Rolla (1941),435.0,Found,1941.0,37.08333,-101.6,"(37.08333, -101.6)"
Rolla (d),50.0,Found,1942.0,37.08333,-101.6,"(37.08333, -101.6)"
Romero,17200.0,Found,1938.0,35.76667,-102.95,"(35.76667, -102.95)"
Roper River,6400.0,Found,1953.0,-15.0,135.0,"(-15.0, 135.0)"
Rosamond Dry Lake,850.0,Found,1940.0,34.83333,-118.06667,"(34.83333, -118.06667)"
Rosario,2700.0,Found,1896.0,14.6,-88.68333,"(14.6, -88.68333)"
Rosebud,54900.0,Found,1915.0,30.81667,-97.05,"(30.81667, -97.05)"
Round Top (a),9935.0,Found,1934.0,30.05806,-96.65139,"(30.05806, -96.65139)"
Round Top (b),7166.0,Found,1939.0,30.06667,-96.7,"(30.06667, -96.7)"
Rowena,34700.0,Found,1962.0,-29.8,148.63333,"(-29.8, 148.63333)"
Roy (1933),47200.0,Found,1933.0,35.95,-104.2,"(35.95, -104.2)"
Roy (1934),5619.0,Found,1934.0,35.95,-104.2,"(35.95, -104.2)"
Rub' al-Khali 001,490.0,Found,1955.0,20.0,50.0,"(20.0, 50.0)"
Rub' al-Khali 002,55.0,Found,1955.0,20.0,50.0,"(20.0, 50.0)"
Rub' al-Khali 003,18.0,Found,1957.0,20.0,50.0,"(20.0, 50.0)"
Ruff's Mountain,53070.0,Found,1844.0,34.3,-81.4,"(34.3, -81.4)"
Rush County,4300.0,Found,1948.0,39.5,-85.5,"(39.5, -85.5)"
Rush Creek,9300.0,Found,1938.0,38.61667,-102.71667,"(38.61667, -102.71667)"
Rushville,50.0,Found,1866.0,39.61667,-85.45,"(39.61667, -85.45)"
Russel Gulch,13200.0,Found,1863.0,39.8,-105.5,"(39.8, -105.5)"
Sacramento Mountains,237200.0,Found,1890.0,32.91667,-104.66667,"(32.91667, -104.66667)"
Salina,235.0,Found,1908.0,38.98333,-111.85,"(38.98333, -111.85)"
Saline,30800.0,Found,1901.0,39.4,-100.4,"(39.4, -100.4)"
Salla,7000.0,Found,1963.0,66.8,28.45,"(66.8, 28.45)"
Salt Lake City,875.0,Found,1869.0,40.91667,-111.66667,"(40.91667, -111.66667)"
Salt River,3600.0,Found,1850.0,37.95,-85.78333,"(37.95, -85.78333)"
Sam's Valley,6920.0,Found,1894.0,42.53333,-122.875,"(42.53333, -122.875)"
San Angelo,88000.0,Found,1897.0,31.41667,-100.35,"(31.41667, -100.35)"
San Carlos,3600.0,Found,1942.0,-35.53333,-58.76667,"(-35.53333, -58.76667)"
San Cristobal,5000.0,Found,1882.0,-23.43333,-69.5,"(-23.43333, -69.5)"
San Emigdio,36000.0,Found,1887.0,36.0,-119.0,"(36.0, -119.0)"
San Francisco del Mezquital,7500.0,Found,1868.0,23.48333,-104.36667,"(23.48333, -104.36667)"
San Francisco Mountains,1700.0,Found,1920.0,35.0,-112.0,"(35.0, -112.0)"
San José,532.0,Found,1944.0,24.7,-99.08333,"(24.7, -99.08333)"
San Pedro Springs,72.0,Found,1887.0,29.5,-98.5,"(29.5, -98.5)"
Sand Draw,1200.0,Found,1947.0,40.81667,-102.25,"(40.81667, -102.25)"
Sanderson,6800.0,Found,1936.0,30.13333,-102.15,"(30.13333, -102.15)"
Sandia Mountains,45000.0,Found,1925.0,35.25,-106.5,"(35.25, -106.5)"
Sandtown,9350.0,Found,1938.0,35.93333,-91.63333,"(35.93333, -91.63333)"
Santa Apolonia,1316000.0,Found,1872.0,19.21667,-98.3,"(19.21667, -98.3)"
Santa Catharina,7000000.0,Found,1875.0,-26.21667,-48.6,"(-26.21667, -48.6)"
Santa Luzia,1918000.0,Found,1921.0,-16.26667,-47.95,"(-16.26667, -47.95)"
Santa Rosa,825000.0,Found,1810.0,5.91667,-73.0,"(5.91667, -73.0)"
Santa Rosalia,1631.0,Found,1950.0,27.33333,-112.33333,"(27.33333, -112.33333)"
Santiago Papasquiero,119500.0,Found,1958.0,24.5,-106.0,"(24.5, -106.0)"
São João Nepomuceno,15300.0,Found,1960.0,-21.55,-43.01667,"(-21.55, -43.01667)"
São Julião de Moreira,162000.0,Found,1883.0,41.76611,-8.58361,"(41.76611, -8.58361)"
Saotome,10880.0,Found,1892.0,36.5,137.0,"(36.5, 137.0)"
Sardis,800000.0,Found,1940.0,32.94889,-81.865,"(32.94889, -81.865)"
Sarepta,14000.0,Found,1854.0,48.48333,44.81667,"(48.48333, 44.81667)"
Sarratola,265.0,Found,1948.0,24.4,81.88333,"(24.4, 81.88333)"
Savannah,60000.0,Found,1923.0,35.16667,-88.18333,"(35.16667, -88.18333)"
Schaap-Kooi,2700.0,Found,1910.0,-32.08333,21.33333,"(-32.08333, 21.33333)"
Schwetz,21500.0,Found,1850.0,53.4,18.45,"(53.4, 18.45)"
Scott City,2135.0,Found,1905.0,38.46667,-100.93333,"(38.46667, -100.93333)"
Scottsville,10000.0,Found,1867.0,36.76667,-86.16667,"(36.76667, -86.16667)"
Scurry,118000.0,Found,1937.0,32.5,-101.0,"(32.5, -101.0)"
Seagraves,13000.0,Found,1962.0,32.93333,-102.58333,"(32.93333, -102.58333)"
Seeläsgen,102000.0,Found,1847.0,52.26667,15.55,"(52.26667, 15.55)"
Seguin,750.0,Found,1956.0,39.36667,-100.63333,"(39.36667, -100.63333)"
Seibert (a),3500.0,Found,1941.0,39.3,-102.83333,"(39.3, -102.83333)"
Selcany,20.0,Found,1900.0,49.75,14.41667,"(49.75, 14.41667)"
Selden,1560.0,Found,1960.0,39.53333,-100.56667,"(39.53333, -100.56667)"
Seligman,2200.0,Found,1949.0,35.28333,-112.86667,"(35.28333, -112.86667)"
Selma,140600.0,Found,1906.0,32.4,-87.0,"(32.4, -87.0)"
Seminole,43900.0,Found,1961.0,32.68333,-102.61667,"(32.68333, -102.61667)"
Seneca,1900.0,Found,1936.0,39.83333,-96.06667,"(39.83333, -96.06667)"
Seneca Falls,4000.0,Found,1850.0,42.91667,-76.78333,"(42.91667, -76.78333)"
Seneca Township,11500.0,Found,1923.0,41.78333,-84.18333,"(41.78333, -84.18333)"
Serrania de Varas,1500.0,Found,1875.0,-24.55,-69.06667,"(-24.55, -69.06667)"
Seymour,25900.0,Found,1940.0,37.2375,-92.78694,"(37.2375, -92.78694)"
Shafter Lake,3027.0,Found,1933.0,32.4,-102.58333,"(32.4, -102.58333)"
Shallowater,4650.0,Found,1936.0,33.7,-101.93333,"(33.7, -101.93333)"
Shangdu,247000.0,Found,1957.0,42.5,114.0,"(42.5, 114.0)"
Shaw,17500.0,Found,1937.0,39.53333,-103.33333,"(39.53333, -103.33333)"
Shields,9780.0,Found,1962.0,38.7,-100.35,"(38.7, -100.35)"
Shingle Springs,39000.0,Found,1869.0,38.66667,-120.93333,"(38.66667, -120.93333)"
Shirahagi,22700.0,Found,1890.0,36.7,137.36667,"(36.7, 137.36667)"
Shiraiwa,950.0,Found,1915.0,39.5,140.2,"(39.5, 140.2)"
Shohaku,101.0,Found,1938.0,40.31667,126.91667,"(40.31667, 126.91667)"
Shrewsbury,12000.0,Found,1907.0,39.76667,-76.66667,"(39.76667, -76.66667)"
Sidney,6000.0,Found,1941.0,41.05,-102.9,"(41.05, -102.9)"
Sierra Blanca,405.0,Found,1784.0,27.15,-104.9,"(27.15, -104.9)"
Sierra County,1000.0,Found,1962.0,33.0,-107.5,"(33.0, -107.5)"
Sierra Gorda,26000.0,Found,1898.0,-22.9,-69.35,"(-22.9, -69.35)"
Sierra Sandon,6330.0,Found,1923.0,-25.16667,-69.28333,"(-25.16667, -69.28333)"
Signal Mountain,63500.0,Found,1919.0,32.5,-115.5,"(32.5, -115.5)"
Silver Bell,5100.0,Found,1939.0,32.48333,-111.56667,"(32.48333, -111.56667)"
Silver Crown,11600.0,Found,1887.0,41.23333,-104.98333,"(41.23333, -104.98333)"
Silverton (New South Wales),350.7,Found,1883.0,-31.88333,141.2,"(-31.88333, 141.2)"
Silverton (Texas),2576.0,Found,1938.0,34.53333,-101.18333,"(34.53333, -101.18333)"
Simbirsk (of P. Partsch),1500.0,Found,1838.0,54.3,48.4,"(54.3, 48.4)"
Simondium,1600.0,Found,1907.0,-33.85,18.95,"(-33.85, 18.95)"
Singhur,14180.0,Found,1847.0,18.31667,73.91667,"(18.31667, 73.91667)"
Skookum,16000.0,Found,1905.0,63.91667,-139.33333,"(63.91667, -139.33333)"
Slaton,1070.0,Found,1941.0,33.43333,-101.75,"(33.43333, -101.75)"
Sleeper Camp 001,1250.0,Found,1962.0,-30.25,126.33333,"(-30.25, 126.33333)"
Slobodka (of P. Partsch),950.0,Found,1838.0,55.0,35.0,"(55.0, 35.0)"
Slovak,8220.0,Found,1962.0,34.65,-91.58333,"(34.65, -91.58333)"
Smith Center,1585.0,Found,1937.0,39.83333,-99.01667,"(39.83333, -99.01667)"
Smithland,5000.0,Found,1839.0,37.13333,-88.4,"(37.13333, -88.4)"
Smithonia,69900.0,Found,1940.0,34.0,-83.16667,"(34.0, -83.16667)"
Smith's Mountain,5000.0,Found,1863.0,36.41667,-80.0,"(36.41667, -80.0)"
Smithville,70500.0,Found,1840.0,35.98333,-85.85,"(35.98333, -85.85)"
Social Circle,99300.0,Found,1927.0,33.7,-83.7,"(33.7, -83.7)"
Sombrerete,10000.0,Found,1958.0,23.63333,-103.66667,"(23.63333, -103.66667)"
Somervell County,11800.0,Found,1919.0,32.18333,-97.8,"(32.18333, -97.8)"
Soper,3700.0,Found,1938.0,34.03333,-95.58333,"(34.03333, -95.58333)"
South Bend,2500.0,Found,1893.0,41.65,-86.21667,"(41.65, -86.21667)"
South Byron,6000.0,Found,1915.0,43.03333,-78.03333,"(43.03333, -78.03333)"
South Dahna,275000.0,Found,1957.0,22.56667,48.3,"(22.56667, 48.3)"
South Oman,90.0,Found,1958.0,21.0,56.66667,"(21.0, 56.66667)"
Spearman,10400.0,Found,1934.0,36.25,-101.21667,"(36.25, -101.21667)"
Springfield,3200.0,Found,1937.0,37.38333,-102.63333,"(37.38333, -102.63333)"
Springfield (b),229.3,Found,1937.0,37.48333,-102.67667,"(37.48333, -102.67667)"
Springwater,67600.0,Found,1931.0,52.0,-108.3,"(52.0, -108.3)"
Ssyromolotovo,217000.0,Found,1873.0,58.61667,98.93333,"(58.61667, 98.93333)"
St. Ann,373.5,Found,1938.0,40.45,-100.75,"(40.45, -100.75)"
St. Francois County,3600.0,Found,1863.0,37.75,-90.5,"(37.75, -90.5)"
St. Genevieve County,244500.0,Found,1888.0,37.96667,-90.31667,"(37.96667, -90.31667)"
St. Peter,6800.0,Found,1957.0,39.4,-100.03333,"(39.4, -100.03333)"
Staunton,43500.0,Found,1869.0,38.21667,-79.05,"(38.21667, -79.05)"
Sterley,1724.8,Found,1950.0,34.21,-101.39,"(34.21, -101.39)"
Sterling,679.5,Found,1900.0,40.6,-103.18333,"(40.6, -103.18333)"
Stoneham,5000.0,Found,1960.0,40.63783,-103.69717,"(40.63783, -103.69717)"
Stonington,2700.0,Found,1942.0,37.28333,-102.2,"(37.28333, -102.2)"
Sublette,1300.0,Found,1952.0,37.5,-100.83333,"(37.5, -100.83333)"
Summit,1000.0,Found,1890.0,34.2,-86.48333,"(34.2, -86.48333)"
Surprise Springs,1500.0,Found,1899.0,34.16667,-115.91667,"(34.16667, -115.91667)"
Susuman,18900.0,Found,1957.0,62.72139,148.13028,"(62.72139, 148.13028)"
Suwa,203.0,Found,1915.0,36.03333,138.08333,"(36.03333, 138.08333)"
Suwahib (Adraj),118.1,Found,1932.0,20.01667,50.93333,"(20.01667, 50.93333)"
Suwahib ('Ain Sala),106.1,Found,1932.0,19.95556,51.03333,"(19.95556, 51.03333)"
Suwahib (Buwah),241.0,Found,1931.0,20.05556,51.41667,"(20.05556, 51.41667)"
Sweetwater,1760.0,Found,1961.0,32.55,-100.41667,"(32.55, -100.41667)"
Tabarz,150.0,Found,1854.0,50.88333,10.51667,"(50.88333, 10.51667)"
Tacoma,16.7,Found,1925.0,47.25,-122.41667,"(47.25, -122.41667)"
Tafoya (a),270.0,Found,1951.0,36.45,-104.1,"(36.45, -104.1)"
Tafoya (b),490.0,Found,1951.0,36.45,-104.1,"(36.45, -104.1)"
Taiban,25000.0,Found,1934.0,34.45,-104.01667,"(34.45, -104.01667)"
Taicang,20000.0,Found,1928.0,31.5,121.08333,"(31.5, 121.08333)"
Talpa,13000.0,Found,1963.0,31.86667,-99.58333,"(31.86667, -99.58333)"
Tamarugal,320000.0,Found,1903.0,-20.8,-69.66667,"(-20.8, -69.66667)"
Tambo Quemado,141000.0,Found,1950.0,-14.66667,-74.5,"(-14.66667, -74.5)"
Tamentit,510000.0,Found,1864.0,27.71667,-0.25,"(27.71667, -0.25)"
Tamir-Tsetserleg,173000.0,Found,1956.0,47.45,101.47917,"(47.45, 101.47917)"
Tanokami Mountain,174000.0,Found,1885.0,34.91667,135.96667,"(34.91667, 135.96667)"
Tarbagatai,370.0,Found,1912.0,51.36667,107.38333,"(51.36667, 107.38333)"
Tarfa,1040.0,Found,1954.0,19.5,55.5,"(19.5, 55.5)"
Tatum,1787.0,Found,1938.0,33.23333,-103.44167,"(33.23333, -103.44167)"
Tawallah Valley,75750.0,Found,1939.0,-15.7,135.66667,"(-15.7, 135.66667)"
Tazewell,27000.0,Found,1853.0,36.43333,-83.75,"(36.43333, -83.75)"
Tell,16600.0,Found,1930.0,34.38333,-100.4,"(34.38333, -100.4)"
Temple,5000.0,Found,1959.0,31.11667,-97.3,"(31.11667, -97.3)"
Tendo,10100.0,Found,1910.0,38.35,140.37333,"(38.35, 140.37333)"
Teocaltiche,10000.0,Found,1903.0,21.43333,-102.56667,"(21.43333, -102.56667)"
Teplá,17000.0,Found,1909.0,49.98333,12.86667,"(49.98333, 12.86667)"
Ternera,1980.0,Found,1891.0,-27.33333,-69.8,"(-27.33333, -69.8)"
Texline,26200.0,Found,1937.0,36.4,-103.01667,"(36.4, -103.01667)"
Thiel Mountains,31700.0,Found,1962.0,-85.45,-90.0,"(-85.45, -90.0)"
Thompson Brook,76.6,Found,1918.0,-33.61667,115.91667,"(-33.61667, 115.91667)"
Thomson,218.0,Found,1888.0,33.46667,-82.48333,"(33.46667, -82.48333)"
Thoreau,500.0,Found,1954.0,35.28333,-108.26667,"(35.28333, -108.26667)"
Thule,48600.0,Found,1955.0,76.53333,-67.55,"(76.53333, -67.55)"
Thunda,62100.0,Found,1881.0,-25.7,143.05,"(-25.7, 143.05)"
Thurlow,5500.0,Found,1888.0,44.75,-77.58333,"(44.75, -77.58333)"
Tianlin,300000.0,Found,1956.0,24.3,106.1,"(24.3, 106.1)"
Tieraco Creek,41700.0,Found,1922.0,-26.33333,118.33333,"(-26.33333, 118.33333)"
Tlacotepec,71000.0,Found,1903.0,18.65,-97.55,"(18.65, -97.55)"
Tobe,5386.0,Found,1963.0,37.2,-103.58333,"(37.2, -103.58333)"
Toluca,3000000.0,Found,1776.0,19.56667,-99.56667,"(19.56667, -99.56667)"
Tombigbee River,43000.0,Found,1859.0,32.23333,-88.2,"(32.23333, -88.2)"
Tomhannock Creek,1500.0,Found,1863.0,42.88333,-73.6,"(42.88333, -73.6)"
Tonganoxie,11800.0,Found,1886.0,39.08333,-95.11667,"(39.08333, -95.11667)"
Tostado,22000.0,Found,1945.0,-29.23333,-61.76667,"(-29.23333, -61.76667)"
Toubil River,22000.0,Found,1891.0,55.88333,89.1,"(55.88333, 89.1)"
Toulon,1214.5,Found,1962.0,41.11667,-89.80833,"(41.11667, -89.80833)"
Travis County (a),175400.0,Found,1889.0,30.3,-97.7,"(30.3, -97.7)"
Travis County (b),5900.0,Found,1889.0,30.55556,-97.95278,"(30.55556, -97.95278)"
Trenton,505000.0,Found,1858.0,43.36667,-88.13333,"(43.36667, -88.13333)"
Trifir,1000.0,Found,1956.0,20.05,-1.68333,"(20.05, -1.68333)"
Tryon,15900.0,Found,1934.0,41.55,-100.96667,"(41.55, -100.96667)"
Tucson,975000.0,Found,1850.0,31.85,-110.96667,"(31.85, -110.96667)"
Tulia (a),86000.0,Found,1917.0,34.61667,-101.95,"(34.61667, -101.95)"
Tulia (b),4800.0,Found,1917.0,34.53333,-101.7,"(34.53333, -101.7)"
Turtle River,22390.0,Found,1953.0,47.6,-94.76667,"(47.6, -94.76667)"
Tuzla,236.0,Found,1920.0,44.01667,28.63333,"(44.01667, 28.63333)"
Twentynine Palms,19700.0,Found,1944.0,34.075,-116.01667,"(34.075, -116.01667)"
Twin City,5130.0,Found,1955.0,32.58333,-82.01667,"(32.58333, -82.01667)"
Two Buttes (a),19700.0,Found,1962.0,37.63333,-102.41667,"(37.63333, -102.41667)"
Uegit,252000.0,Found,1921.0,3.81667,43.33333,"(3.81667, 43.33333)"
Ultuna,1900.0,Found,1944.0,59.81667,17.66667,"(59.81667, 17.66667)"
Ulysses,3900.0,Found,1927.0,37.6,-101.25,"(37.6, -101.25)"
Um Habib,696.0,Found,1960.0,21.5,50.5,"(21.5, 50.5)"
Umbarger,13000.0,Found,1954.0,34.95,-102.1175,"(34.95, -102.1175)"
Umm Tina,70.2,Found,1932.0,19.02778,51.08333,"(19.02778, 51.08333)"
Union County,6800.0,Found,1853.0,34.75,-84.0,"(34.75, -84.0)"
Unter-Mässing,80000.0,Found,1920.0,49.09028,11.33333,"(49.09028, 11.33333)"
Ute Creek,1000.0,Found,1936.0,36.2,-103.9,"(36.2, -103.9)"
Uvalde,8200.0,Found,1915.0,29.2,-99.76667,"(29.2, -99.76667)"
Uwet,54000.0,Found,1903.0,5.28333,8.25,"(5.28333, 8.25)"
Uwharrie,72700.0,Found,1930.0,35.51667,-79.96667,"(35.51667, -79.96667)"
Vaalbult,11800.0,Found,1921.0,-29.75,22.5,"(-29.75, 22.5)"
Vaca Muerta,3828000.0,Found,1861.0,-25.75,-70.5,"(-25.75, -70.5)"
Valentine,2300.0,Found,1942.0,42.93333,-100.75,"(42.93333, -100.75)"
Valkeala,4000.0,Found,1962.0,61.05,26.83333,"(61.05, 26.83333)"
Valley Wells,129.9,Found,1929.0,35.46667,-115.66667,"(35.46667, -115.66667)"
Varpaisjärvi,2000.0,Found,1913.0,63.3,27.73333,"(63.3, 27.73333)"
Veliko-Nikolaevsky Priisk,24267.0,Found,1902.0,53.83333,97.33333,"(53.83333, 97.33333)"
Ventura,7700.0,Found,1953.0,34.25,-119.3,"(34.25, -119.3)"
Venus,1013.0,Found,1960.0,32.4,-97.08333,"(32.4, -97.08333)"
Vera,80000.0,Found,1941.0,-29.91667,-60.28333,"(-29.91667, -60.28333)"
Verkhne Dnieprovsk,70.0,Found,1876.0,48.63333,34.36667,"(48.63333, 34.36667)"
Verkhne Udinsk,18000.0,Found,1854.0,54.76667,113.98333,"(54.76667, 113.98333)"
Vicenice,4370.0,Found,1911.0,49.21667,15.8,"(49.21667, 15.8)"
Victoria West,2950.0,Found,1860.0,-31.7,23.75,"(-31.7, 23.75)"
View Hill,33600.0,Found,1952.0,-43.32,172.06333,"(-43.32, 172.06333)"
Vigo Park,35.0,Found,1934.0,34.68333,-101.38333,"(34.68333, -101.38333)"
Villedieu,14000.0,Found,1890.0,47.91667,4.35,"(47.91667, 4.35)"
Vincent,430.0,Found,1926.0,-35.01667,139.91667,"(-35.01667, 139.91667)"
Vulcan,19000.0,Found,1962.0,50.51667,-113.13333,"(50.51667, -113.13333)"
Wabar,2550000.0,Found,1863.0,21.49972,50.47222,"(21.49972, 50.47222)"
Waconda,50000.0,Found,1873.0,39.33333,-98.16667,"(39.33333, -98.16667)"
Wagon Mound,87500.0,Found,1932.0,35.84083,-104.58583,"(35.84083, -104.58583)"
Waingaromia,9200.0,Found,1915.0,-38.25,178.08333,"(-38.25, 178.08333)"
Wairarapa Valley,6000.0,Found,1863.0,-41.31667,175.13333,"(-41.31667, 175.13333)"
Waka,11875.0,Found,1963.0,36.15,-101.05,"(36.15, -101.05)"
Waldo,1300.0,Found,1937.0,39.1,-98.83333,"(39.1, -98.83333)"
Waldron Ridge,13600.0,Found,1887.0,36.63333,-83.83333,"(36.63333, -83.83333)"
Walker County,74800.0,Found,1832.0,34.0,-87.16667,"(34.0, -87.16667)"
Wallapai,430000.0,Found,1927.0,35.8,-113.7,"(35.8, -113.7)"
Walltown,1600.0,Found,1956.0,37.325,-84.71667,"(37.325, -84.71667)"
Waltman,23410.0,Found,1948.0,43.0,-107.16667,"(43.0, -107.16667)"
Warburton Range,56930.0,Found,1963.0,-26.28333,126.66667,"(-26.28333, 126.66667)"
Washington County,5750.0,Found,1927.0,39.7,-103.16667,"(39.7, -103.16667)"
Waterville,37125.0,Found,1917.0,47.767778,-119.876389,"(47.767778, -119.876389)"
Wathena,566.0,Found,1939.0,39.81667,-94.91667,"(39.81667, -94.91667)"
Watonga,5025.0,Found,1960.0,35.833333,-98.4,"(35.833333, -98.4)"
Weatherford,2000.0,Found,1926.0,35.5,-98.7,"(35.5, -98.7)"
Weaver Mountains,38800.0,Found,1898.0,34.25,-112.75,"(34.25, -112.75)"
Wedderburn,210.0,Found,1951.0,-36.43333,143.63333,"(-36.43333, 143.63333)"
Weekeroo Station,94200.0,Found,1924.0,-32.26667,139.86667,"(-32.26667, 139.86667)"
Weldona,27700.0,Found,1934.0,40.35,-103.95,"(40.35, -103.95)"
Welland,8200.0,Found,1888.0,43.01667,-79.21667,"(43.01667, -79.21667)"
Wellington,13400.0,Found,1955.0,34.95,-100.25,"(34.95, -100.25)"
Wellman (a),55000.0,Found,1940.0,33.03333,-102.33333,"(33.03333, -102.33333)"
Western Arkansas,1750.0,Found,1890.0,35.0,-94.0,"(35.0, -94.0)"
Whitman,221.0,Found,1937.0,42.03333,-101.5,"(42.03333, -101.5)"
Wichita County,145000.0,Found,1836.0,34.06667,-98.91667,"(34.06667, -98.91667)"
Wickenburg (stone),9200.0,Found,1940.0,33.96667,-112.73333,"(33.96667, -112.73333)"
Wilburton,207.8,Found,1940.0,37.08333,-101.76667,"(37.08333, -101.76667)"
Wiley,3500.0,Found,1938.0,38.15,-102.66667,"(38.15, -102.66667)"
Willamette,15500000.0,Found,1902.0,45.36667,-122.58333,"(45.36667, -122.58333)"
Willard (b),12700.0,Found,1934.0,34.5,-105.83333,"(34.5, -105.83333)"
Williston,7645.0,Found,1962.0,47.98333,-103.65,"(47.98333, -103.65)"
Willow Creek,51000.0,Found,1914.0,43.46667,-106.76667,"(43.46667, -106.76667)"
Willowdale,3000.0,Found,1951.0,37.53333,-98.36667,"(37.53333, -98.36667)"
Wilmot,2000.0,Found,1944.0,37.38333,-96.86667,"(37.38333, -96.86667)"
Winburg,50000.0,Found,1881.0,-28.5,27.0,"(-28.5, 27.0)"
Wingellina,200.0,Found,1958.0,-26.05,128.95,"(-26.05, 128.95)"
Winona,24000.0,Found,1928.0,35.2,-111.4,"(35.2, -111.4)"
Witchelina,3637.0,Found,1920.0,-30.0,138.0,"(-30.0, 138.0)"
Withrow,8732.0,Found,1950.0,47.70667,-119.83,"(47.70667, -119.83)"
Wolf Creek,760000.0,Found,1947.0,-19.3,127.76667,"(-19.3, 127.76667)"
Wonyulgunna,37800.0,Found,1937.0,-24.91667,120.06667,"(-24.91667, 120.06667)"
Woodbine,48200.0,Found,1953.0,42.34667,-90.1675,"(42.34667, -90.1675)"
Wood's Mountain,3867.0,Found,1918.0,35.68333,-82.18333,"(35.68333, -82.18333)"
Woodward County,45500.0,Found,1923.0,36.5,-99.5,"(36.5, -99.5)"
Wooster,22700.0,Found,1858.0,40.76667,-81.95,"(40.76667, -81.95)"
Wray (a),281.7,Found,1936.0,40.05,-102.2,"(40.05, -102.2)"
Wray (b),3884.0,Found,1938.0,40.33083,-102.19583,"(40.33083, -102.19583)"
Wu-chu-mu-ch'in,68860.0,Found,1920.0,45.5,118.0,"(45.5, 118.0)"
Wynella,40000.0,Found,1945.0,-28.95,148.13333,"(-28.95, 148.13333)"
Yalgoo,850.0,Found,1937.0,-28.38333,116.71667,"(-28.38333, 116.71667)"
Yandama,5800.0,Found,1914.0,-29.75,141.03333,"(-29.75, 141.03333)"
Yanhuitlan,421000.0,Found,1825.0,17.53333,-97.35,"(17.53333, -97.35)"
Yardea,3290.0,Found,1875.0,-32.45,135.55,"(-32.45, 135.55)"
Yarri,1500.0,Found,1908.0,-29.45,121.21667,"(-29.45, 121.21667)"
Yarroweyah,9600.0,Found,1903.0,-35.98333,145.58333,"(-35.98333, 145.58333)"
Yenberrie,132000.0,Found,1918.0,-14.25,132.01667,"(-14.25, 132.01667)"
York (iron),835.0,Found,1878.0,40.75,-97.5,"(40.75, -97.5)"
York (stone),1440.0,Found,1928.0,40.86667,-97.6,"(40.86667, -97.6)"
Yorktown (Texas),3500.0,Found,1957.0,28.95,-97.40278,"(28.95, -97.40278)"
Youanmi,118400.0,Found,1917.0,-29.5,118.75,"(-29.5, 118.75)"
Youndegin,3800000.0,Found,1884.0,-32.1,117.71667,"(-32.1, 117.71667)"
Ysleta,140700.0,Found,1914.0,31.65,-106.18333,"(31.65, -106.18333)"
Yudoma,7600.0,Found,1946.0,60.0,140.0,"(60.0, 140.0)"
Zacatecas (1792),1000000.0,Found,1792.0,22.81667,-102.56667,"(22.81667, -102.56667)"
Zaffra,3000.0,Found,1919.0,35.0,-94.75,"(35.0, -94.75)"
Zenda,3700.0,Found,1955.0,42.51333,-88.48944,"(42.51333, -88.48944)"
Zerkaly,16000.0,Found,1956.0,52.13333,81.96667,"(52.13333, 81.96667)"
Zlin,3.3,Found,1939.0,49.25,17.66667,"(49.25, 17.66667)"
